ID,review_dates,name,review_ratings,reviews,Blood and lymphatic system disorders,Cardiac disorders,Congenital familial and genetic disorders,Ear and labyrinth disorders,Endocrine disorders,Eye disorders,Gastrointestinal disorders,General disorders and administration site conditions,Hepatobiliary disorders,Immune system disorders,Infections and infestations,Injury poisoning and procedural complications,Investigations,Metabolism and nutrition disorders,Musculoskeletal and connective tissue disorders,Neoplasms benign malignant and unspecified (incl cysts and polyps),Nervous system disorders,Pregnancy puerperium and perinatal conditions,Psychiatric disorders,Renal and urinary disorders,Reproductive system and breast disorders,Respiratory thoracic and mediastinal disorders,Skin and subcutaneous tissue disorders,Social circumstances,Surgical and medical procedures,Vascular disorders,Product issues,Positive effects,Correct review,Incorrect review,Incompatibility
2018,2023-11-27,Vitamin_D,1,"I've used NOW supplements for years, and never had a problem with the difficult plastic ""ring around the circle"" and the same Flip-Top cap to open. However, these have become impossible for me to open due to normal advancing age, natural thinning of my skin on my fingers and hands. I must to other brands of supplements that have the more normal twist-off plastic cap opening-and-closing that goes much smoother, nicer, better and easier for their elderly customers. Seems to me that NOW supplements would learn to acommodate their elderly customers in order to KEEP these former customers. Many of us who live in our 55+ gated communities would be grateful.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2019,2023-11-26,Vitamin_D,5,I have taken D3 before and think it helped so I am now buying these. They taste OK.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2020,2023-11-24,Vitamin_D,5,I think it’s improving my mood.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2021,2023-11-23,Vitamin_D,5,"I buy these when I run out of vitamin D supplement. Good product, great brand with good quality control. Would recommend.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2022,2023-11-23,Vitamin_D,5,Clean product. No bad oils!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2023,2023-11-20,Vitamin_D,5,I use this to supplement my magnesium for sleep. Great quality as far as I can tell and small pill size that goes down easy. Good quantity amount for money.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2024,2023-11-19,Vitamin_D,5,Easy to swallow. Will let you know results in 30 years. Seems to work.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2025,2023-11-17,Vitamin_D,5,Good product,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2026,2023-11-16,Vitamin_D,5,"If you have very little sunshine exposure, chances are you are Vitamin D3 deficient. This is according to thousands of blood tests of thousands of Americans. A Vitamin D3 deficiency can lead to tiredness and fatigue, a general feeling of low energy, and a lack of vitality. Speak with your physician and review your labs. This simple and inexpensive vitamin might help you get on track to be your old self. Check it out. Now Foods is one of the most well-respected and trusted brands and they include reasonable prices.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2027,2023-11-16,Vitamin_D,5,"What I like is the high potency for a small pill that is easily swallowed. Many other brands have reviews where the pills are all stuck together, these pills don't have that issue. They are all separable. The Now brand is cheaper than others so I was worried about quality. I saw one reviewer mention that they were informed by someone in the industry that they are pretty good so I went for it. Sure enough, pretty good.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2028,2023-11-15,Vitamin_D,5,Easy to swallow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2029,2023-11-15,Vitamin_D,5,"Me llegó súper rápido, son fácil de consumir y ayudan un montón",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2030,2023-11-11,Vitamin_D,5,no problems,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2031,2023-11-06,Vitamin_D,4,"1/2 the price of Walgreens
I can't rate quality because I just started taking them so I give 4 stars for getting them fast and economical",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2032,2023-11-05,Vitamin_D,5,The packaging is done well and contains 50 soft gel capsules.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2033,2023-11-05,Vitamin_D,1,"I ordered this same product about a year ago when it just had olive oil. I reordered the other day and NOW has, for whatever reason, added safflower oil, which if I'm not mistaken is a seed oil and bad news. In the ingredient list under important information on the product page it doesn't list safflower oil and only olive oil - not sure whats going on. I'm considering returning this product unless I'm convinced otherwise that safflower oil is fine. I originally purchased this because NOW was using just olive oil.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2034,2023-11-01,Vitamin_D,5,I do love it,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2035,2023-10-26,Vitamin_D,5,"Got my vit d levels checked out and I was in the normal range. So, daily or every other day, will keep you proper.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2036,2023-10-25,Vitamin_D,5,Seems to be a good product. This is the brand I choose.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2037,2023-10-23,Vitamin_D,3,Unfortunately I had to give these (and a couple other NOW products!) away to a friend when I noticed they were made with Bovine Gelatin. NOW is a fine product unless you’re avoiding animal products. Too bad.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2038,2023-10-23,Vitamin_D,5,Great product. Quality company.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2039,2023-10-23,Vitamin_D,5,Es muy buen producto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2040,2023-10-22,Vitamin_D,3,"Estaba tomando este producto diariamente (que es una de las sugerencias); la otra es que se tome de acuerdo a lo recomendado por el médico tratante. Recomiendo completamente esta segunda opción. La ingesta diaria me estaba generando un brote fuerte en la piel (cara, espalda, etc.) que solo se disipó cuando suspendí el medicamento. Ahora tomo la pastilla una vez cada 8 días y no he visto estos efectos. Algo para tomar en cuenta: leí que ""a menos que su médico lo recomiende, evite tomar más de 4000 UI por día"". Este medicamento excede esta ingesta máxima diaria, lo cual pudo haber generado el brote que tuve.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2041,2023-10-22,Vitamin_D,1,When I got the package it was sealed close. I opened the package and the bottle was half way open the bottle to the seal being broken.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2042,2023-10-20,Vitamin_D,5,I love how small these are. They're easy to take and I think they are helping me.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2043,2023-10-17,Vitamin_D,5,"I have ordered from this company before and never had any problems. My order came on time, well packaged and undamaged. I will order their products again.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2044,2023-10-16,Vitamin_D,5,Haven't bough this brand in months but I love NOW brand vitamin D. The pills are small and it works well. You probably won't get sick if you're regularly taking this supplement( I'm not a doctor so don't take my word for that comment).,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2045,2023-10-15,Vitamin_D,4,"They seem to work, easy to swallow. No more pain in my legs. The other day I saw the same brand and exact same bottle at the 99 cent store lol for $2.99 or 3.99. Will buy it there next time. I don’t like paying triple the price for something",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2046,2023-10-13,Vitamin_D,5,"Doctor rcommended after a deficency was noted on labs tests. I like the now brand due to being gluetn and dairy free. The pills are tiny and very easy to swallow. There is no taste/flavour at all. resonable priced. No issues, will continue to reorder.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2047,2023-10-13,Vitamin_D,5,Since I started taking these within the first 2 weeks I noticed my nails were stronger and actually started growing. My skin had a glow and hair felt healthier. I love these!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2048,2023-10-12,Vitamin_D,5,This high potency vitamin D3 has no aftertaste or makes your stomach feel queasy. It is a small gelcap this is easy to swallow and doesn't get stuck on its way down the hatch! It has clean ingredients from a reputable company. This brand was recommended by my chiropractor and I am happy with its efficacy and quality.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2049,2023-10-12,Vitamin_D,2,The pills are fine but when they arrived the entire bottle of pills were stuck together.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2050,2023-10-09,Vitamin_D,5,I hope these are doing what they need to do inside me. I guess my next blood test will tell.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2051,2023-10-09,Vitamin_D,2,When changing quantity from 2 pack to single the dosage is apparently different. I need 5000 IU but it changed to 2000 IU and I didn't notice. Of course non returnable. These should be seperate listings or have a drop down for the different dosages.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2052,2023-10-06,Vitamin_D,5,Easy to swallow and great added nutrition.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2053,2023-10-06,Vitamin_D,5,"excellent product and a good seller, thank you so much",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2055,2024-01-02,Biotin,5,I've taken biotin for yrs. Started purchasing on Amazon due to better price & ease of auto delivery. I believe this product has improved the quality & texture of my hair plus the thickness has increased.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2057,2023-10-06,Biotin,4,I started losing my hair due to a major illness I had a couple years ago. My brother who is a nephrologist told me to try this. It did not work on me but it may work on others. : ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2058,2024-01-05,Biotin,5,I love that these are soft gels because I think it makes them more absorbable. I can really tell a difference in my hair growth and nail conditions. I highly recommend this product.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2059,2024-01-07,Biotin,5,It works to restore thinning hair.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2060,2023-12-26,Biotin,5,My hair is growing more than it ever has on any other form of biotin. They are gel like caps that are easy to swallow. Really really great.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2062,2024-01-04,Biotin,5,Not life chainging or enything but woorks nice you have gota take it for a long ass time tho to help with the straingrh of your haire and nailes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2063,2024-01-08,Biotin,5,No miracles but I sure can tell if I stop taking it… my nails will start flaking and peeling off within a month or two.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2064,2024-01-07,Biotin,5,This is great if you need to strengthen hair and nails. I've used these for years and have no complaints.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2065,2024-01-11,Biotin,5,I was losing my hair and my nails were thinning. Biotin seems to reverse the problem.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2066,2023-12-26,Biotin,5,This manufacturer is wonderful. I’ve been using this product for about four years maybe five it’s very easy to take. It’s effective. It works well I take it at night and I love it.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2067,2024-01-04,Biotin,5,"Excelente producto, muy bien embalado ligero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2068,2024-01-04,Biotin,5,Just what I wanted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2069,2023-12-31,Biotin,5,Came intact and on time.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2070,2023-12-21,Biotin,4,A solid product for the money.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2071,2023-12-31,Biotin,5,It work,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2072,2023-12-31,Biotin,5,Very friendly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2073,2023-12-24,Biotin,5,Hair started growing a little faster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2074,2024-01-10,Biotin,4,"Play Video
 Definitely good for hair and skin and nails. I’ve seen the difference since taking it every day and I definitely recommend I’ve been taking it for a while now.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2075,2023-12-24,Biotin,5,Great vitamin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2076,2023-12-11,Biotin,4,good product great price,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2077,2023-12-07,Biotin,5,I too noticed the change in appearance. Maybe corporate can answer this for us. I have been taking them without an issue so far.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2078,2023-11-05,Biotin,5,"i’ve been taking it for a couple months now and I’ve been recording my hair process. My hair has grown at least 8 inches over the past four months and a half usually takes less than that but I stopped for a while but I started taking them again. They don’t taste funny and I have a hard time swallowing pills, but these are great because they’re kind of on the small side. There is also the gummy alternative, which is not too bad. Also, it’s good for a prize to help your hair grow.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2079,2023-12-15,Biotin,5,I love this product! It makes my nails strong!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2080,2023-12-09,Biotin,5,Un suplemento que no puede falta. Constancia y excelentes resultados en la piel y cabello,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2081,2024-01-09,Biotin,5," I take one pill every morning after eating breakfast, I feel like it helped my hair growth, but obviously you see the difference after taking it for months. I recommend this supplement for everyone who wants to see good improvements in their hair.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2082,2023-12-09,Biotin,5,Product is great my hair and nails never looked better,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2083,2023-11-25,Biotin,5,"I take these daily and it definitely improves hair growth and nail strength. I have been using them for about a full year now, and have only bought 2 bottles total. Great quality, and definitely good for the price.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2084,2023-12-16,Biotin,5,Works,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2085,2023-11-29,Biotin,5,"After taking the biotin caplets for a month, there was nothing left of my damaged nails, no cracks at all.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2086,2023-11-15,Biotin,4,I need more time to determine product’s efficacy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2087,2023-12-03,Biotin,5,My nails and hair are out of control! Made a world of difference.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2088,2023-11-12,Biotin,5,"Unlike other products by other brands, this hasn’t broken me out. Yeeyyy!!! I don’t take it every day, I take it every other day and I am looking to grow up thinning edges… too early to tell if it’s helping with that.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2089,2023-12-01,Biotin,5,"Does not work on me. Does not dissolve, passes through my body whole.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2090,2023-12-09,Biotin,5,great purchase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2091,2023-11-30,Biotin,5,They are now pale yellow instead of white. Is this normal. Did natures bounty change the color?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2092,2023-12-08,Biotin,5,good product,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2093,2023-12-09,Biotin,5,No complaints,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2094,2023-10-25,Biotin,5,"I've been taking this biotin supplement since March. After about 6 months of use, I realized that I haven't had a cracked or split nail in months. I've had weak, peeling, breakable nails my entire life. Now my nails are so strong that they practically feel reinforced. I'm even dealing with a surprise side effect; I move a lot in my sleep and I've accidentally scratched my face a couple of times with my new, super-strong nails!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2095,2023-10-14,Biotin,5,"I have been using nature's bounty biotin for over 8 years. I love how it makes my nails and hair grow fast. I recently reordered and received the product with a yellow-ish gel cap color. In the past, it used to be a solid white gel cap. I called the company and spoke with a representative from nature's bounty. She advised that the gel cap is now a translucent yellow . They changed it from the solid white. I was very concerned thinking that the product had spoiled in transit as the Amazon trucks can be very hot

I highly recommend taking this. Please note you will see results with consistent use.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2096,2023-11-11,Biotin,4,Really does make your hair grow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2097,2023-11-28,Biotin,5,I’m using this product to help with my nails.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2098,2024-01-13,Biotin,5,"Play Video
 Compré dos frascos en oferta y me llegó uno de regalo gracias",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2099,2023-10-22,Biotin,5,"I started taking it because it seemed to fit my current problems and stopped for a while when I doubted it was doing any good. Shortly thereafter my fingernails were breaking up like crazy, so now I'm a believer.
I don't know whether one is supposed to chew them or swallow whole.

after",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2100,2023-12-02,Biotin,5,Awsome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2101,2023-11-17,Biotin,5,"My nails seem stronger (along with the other health benefits), and these gels are easy to swallow.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2102,2023-08-01,Biotin,4,"To my horror, my hair started falling out after having to take two courses of prednisone for an inflamatory condition/flare-up. I've always had LOTS of hair, but now have to do a comb-over to cover the almost-bald spots on my scalp. After finishing a full bottle of this product, I can't say there is a noticeable difference. My nails remain the same as ever, and I can't tell if there is significant hair regrowth where I need it. On the plus side, I haven't lost any more hair. Will try one more bottle of this stuff to see if it helps. If not, the next step
is minoxodil.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2103,2023-11-27,Biotin,5,It works,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2104,2023-09-28,Biotin,4,"They came very fast, however I always count my vitamins or gummies just to make sure they are the right count. And the bottle said 120 pills but I only had 118.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2105,2023-11-25,Biotin,5,Es para mejorar uñas y cabello,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2108,2023-11-20,Biotin,5,"Aún las estoy tomando, espero ver resultados pronto.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2109,2023-10-27,Biotin,5,"I received this earlier than needed, and waited to open it, so I can't return it. Even though I didn't see any package damage moisture must have gotten in and caused the vitamins to fuse together and give off a foul odor. What a waste of money and time.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2110,2023-09-24,Biotin,4,"I noticed the difference in my nails after 2 months, started growing and didn't crash as easy as it used to be",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2111,2023-11-06,Biotin,5,Biotin helps the nails stay strong and with hair strength and growth. I found this Biotin product to be very easy to swallow and gives great results with my nails and hair.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2112,2023-10-20,Biotin,4,Use this daily. Good buy. Part of my daily vitamins.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2113,2023-11-13,Biotin,5,Did exactly what it was supposed to do,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2114,2023-11-12,Biotin,5,"If you want your beard or fingernails to grow faster, this works.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2115,2023-10-25,Biotin,5,"Good quality product. Some people complain about pills being stuck together, I live in the desert and mine come stuck together…stick them in the refrigerator for a couple of hours then shake the bottle, they all become unstuck.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2116,2023-09-19,Biotin,4,I took this for 2 months and noticed no change. Fast shipping,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2117,2023-10-10,Biotin,5,"I have fraile, short nails and it helped strengthen and lengthen them. I really didn't see a big difference with my skin or hair, but I am also terrible with remembering to take vitamins. I can for sure recommend using these for nails, as I did see progress with mine.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2118,2023-09-20,Biotin,4,Like it overall and got it in a deal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2119,2023-10-04,Biotin,4,"I have been taking this for years, seems helping",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2120,2023-09-18,Biotin,5,"if your like me & started suffering pp hair loss around 4 months i HIGHLY recommend these ! i’ve been taking them since september 2nd once a day consistently and the new growth im already seeing is amazing to me , i had bald spots on the temples of my hairline & showed drastically when i put my hair up . i don’t take anything else with them other than a postnatal vitamin but you can also take just a regular multivitamin on top of it",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2121,2023-08-26,Biotin,4,"Pros: Definitely noticed growth in hair and nails; and hair, nails and skin looked healthier. Cons: trimmed nails more frequently and hair all over grows longer.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2122,2023-11-07,Biotin,5,This helps with hair and nails,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2123,2023-10-30,Biotin,5,Tho they were still usable. The capsules were melted together and cloudy.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2124,2023-11-01,Biotin,5,"This is great for my skin, hair, and nails. 5 Stars 🌟🌟🌟🌟🌟👍🏽🥰",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2125,2023-10-07,Biotin,5,"I like the Natures Bounty, Biotin 10,000 mcg. It is just the right dosage I need. The amount is 120 rapid release softgels. With 3 bottles with 120 rapid release softgels is a a excellent quantity for me.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2127,2023-11-03,Biotin,5,Works great and not a bad taste !,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2128,2023-11-03,Biotin,5,My hair is growing back using this biotin.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2129,2023-10-09,Biotin,5,"This product on its on will work but if you wanna see some real results, then stack it with Minoxidil, a biotin hair shampoo & Conditioner (I used PuraDor) abd grab yourself a Satin pillow case! All together is the recipe for hair growth!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
