ID,dates,name,ratings,reviews,Blood and lymphatic system disorders,Cardiac disorders,Congenital familial and genetic disorders,Ear and labyrinth disorders,Endocrine disorders,Eye disorders,Gastrointestinal disorders,General disorders and administration site conditions,Hepatobiliary disorders,Immune system disorders,Infections and infestations,Injury poisoning and procedural complications,Investigations,Metabolism and nutrition disorders,Musculoskeletal and connective tissue disorders,Neoplasms benign malignant and unspecified (incl cysts and polyps),Nervous system disorders,Pregnancy puerperium and perinatal conditions,Psychiatric disorders,Renal and urinary disorders,Reproductive system and breast disorders,Respiratory thoracic and mediastinal disorders,Skin and subcutaneous tissue disorders,Social circumstances,Surgical and medical procedures,Vascular disorders,Product issues,Positive effects,Correct review,Incorrect review,Incompatibility
2045,2023-10-15,Vitamin_D,4.0,seem work easi swallow pain leg day saw brand exact bottl 99 cent store lol 299 399 buy next time dont like pay tripl price someth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1319,2023-10-15,Krill_oil,5.0,noth dislik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1443,2023-10-15,Krill_oil,5.0,use part heart health regimen take morn sometim give indigest overal work great bad tast easi swallow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1442,2023-10-15,Krill_oil,5.0,noth dislik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1520,2023-10-16,Colloidal_silver,5.0,work extrem well immun booster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1805,2023-10-16,Melatonin,5.0,put sleep less hour,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1933,2023-10-16,Vitamin_D,5.0,havent bough brand month love brand vitamin pill small work well probabl wont get sick your regularli take supplement im doctor dont take word comment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2044,2023-10-16,Vitamin_D,5.0,havent bough brand month love brand vitamin pill small work well probabl wont get sick your regularli take supplement im doctor dont take word comment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1686,2023-10-16,Melatonin,5.0,put sleep less hour,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1620,2023-10-16,Colloidal_silver,5.0,work extrem well immun booster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2253,2023-10-17,Biotin,5.0,buen producto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1441,2023-10-17,Krill_oil,1.0,product melt insid bottl pill stuck togeth cant taken contain l,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2043,2023-10-17,Vitamin_D,5.0,order compani never problem order came time well packag undamag order product,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1938,2023-10-17,Vitamin_D,5.0,order compani never problem order came time well packag undamag order product,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1440,2023-10-18,Krill_oil,5.0,packag good issu product bad tast smell softgel size typic fish oil product small larg cant easili swallow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2251,2023-10-18,Biotin,1.0,pill melt togeth couldnt use,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1286,2023-10-18,Krill_oil,5.0,packag good issu product bad tast smell softgel size typic fish oil product small larg cant easili swallow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2252,2023-10-18,Biotin,5.0,one spot hair thin sever week growth thickenedl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2147,2023-10-18,Biotin,5.0,one spot hair thin sever week growth thickenedl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1804,2023-10-19,Melatonin,5.0,ive use brand year effect consist sleep well use,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2249,2023-10-19,Biotin,1.0,product melt togeth compani need replac give complet refund asap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1302,2023-10-19,Krill_oil,5.0,sinc take arctic krill daili use less nitroglycerin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2250,2023-10-19,Biotin,5.0,good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1438,2023-10-19,Krill_oil,1.0,"play video
 2nd time purchas product melt togeth",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1439,2023-10-19,Krill_oil,5.0,sinc take arctic krill daili use less nitroglycerin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1705,2023-10-19,Melatonin,5.0,ive use brand year effect consist sleep well use,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1503,2023-10-20,Colloidal_silver,5.0,"use look to
us neighbor use three year 
and pleas it
talk ur medic team first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1619,2023-10-20,Colloidal_silver,5.0,"use look to
us neighbor use three year 
and pleas it
talk ur medic team first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2042,2023-10-20,Vitamin_D,5.0,love small theyr easi take think help,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2112,2023-10-20,Biotin,4.0,use daili good buy part daili vitamin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1437,2023-10-20,Krill_oil,2.0,work great notic shrimpi scent made burp disappoint bought avoid rancid product get fish oil,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1939,2023-10-20,Vitamin_D,5.0,love small theyr easi take think help,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2246,2023-10-20,Biotin,4.0,use daili good buy part daili vitamin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2247,2023-10-20,Biotin,5.0,alway order vitinin amazon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2248,2023-10-20,Biotin,1.0,"use white capsules

th last two bottl smell yellow capsules

do buy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1304,2023-10-21,Krill_oil,5.0,complaint exactli suppos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1436,2023-10-21,Krill_oil,5.0,complaint exactli suppos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1618,2023-10-21,Colloidal_silver,1.0,poison snake oil scam scientif clinic evid whatsoev ingest colloid silver solut oral benefit health silver known function benefit human bodi taken mouth essenti miner fact take silver solut long run seriou side effect perman turn skin bluish tint also damag kidney liver alter brain function research inform,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2040,2023-10-22,Vitamin_D,3.0,estaba tomando est producto diariament que es una de la sugerencia la otra es que se tome de acuerdo lo recomendado por el mdico tratant recomiendo completament esta segunda opcin la ingesta diaria estaba generando un brote fuert en la piel cara espalda etc que solo se disip cuando suspend el medicamento ahora tomo la pastilla una vez cada 8 da visto esto efecto algo para tomar en cuenta le que meno que su mdico lo recomiend evit tomar ms de 4000 ui por da est medicamento exced esta ingesta mxima diaria lo cual pudo haber generado el brote que tuve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1435,2023-10-22,Krill_oil,1.0,caplet stuck togeth probabl heat longwher product come,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2099,2023-10-22,Biotin,5.0,"start take seem fit current problem stop doubt good shortli thereaft fingernail break like crazi im believer
i dont know whether one suppos chew swallow whole

aft",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2245,2023-10-22,Biotin,5.0,"start take seem fit current problem stop doubt good shortli thereaft fingernail break like crazi im believer
i dont know whether one suppos chew swallow whole

aft",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2041,2023-10-22,Vitamin_D,1.0,got packag seal close open packag bottl half way open bottl seal broken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1617,2023-10-23,Colloidal_silver,5.0,great product great compani,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1945,2023-10-23,Vitamin_D,5.0,great product qualiti compani,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1946,2023-10-23,Vitamin_D,5.0,es muy buen producto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1514,2023-10-23,Colloidal_silver,5.0,great product great compani,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2039,2023-10-23,Vitamin_D,5.0,es muy buen producto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2038,2023-10-23,Vitamin_D,5.0,great product qualiti compani,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2037,2023-10-23,Vitamin_D,3.0,unfortun give coupl product away friend notic made bovin gelatin fine product unless your avoid anim product bad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1803,2023-10-23,Melatonin,5.0,product perfect troubl sleep groggi morn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1701,2023-10-23,Melatonin,5.0,product perfect troubl sleep groggi morn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1257,2023-10-24,Krill_oil,5.0,"ive tri mani fish oil krill oil pill tri find someth doesnt give heartburn still provid omega 3 best ive found fishi smell weird aftertast burps

th issu found other echo pill fuse togeth fr desert heat cool simpli smack bottl around broke apart coupl stay stuck togeth broke tri forc apart im im pleas brand",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1431,2023-10-24,Krill_oil,5.0,krill oil capsul make nauseat take one doesnt im impress hard tell help long run,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1432,2023-10-24,Krill_oil,1.0,capsul broken upon deliveri fish oil got allov near imposs wash finger noreturn polici care,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1433,2023-10-24,Krill_oil,5.0,"ive tri mani fish oil krill oil pill tri find someth doesnt give heartburn still provid omega 3 best ive found fishi smell weird aftertast burps

th issu found other echo pill fuse togeth fr desert heat cool simpli smack bottl around broke apart coupl stay stuck togeth broke tri forc apart im im pleas brand",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1434,2023-10-24,Krill_oil,5.0,seem make differ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1616,2023-10-24,Colloidal_silver,1.0,yet see feel differ ingest directli appli onto skin use molluscum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1310,2023-10-24,Krill_oil,5.0,seem make differ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1289,2023-10-24,Krill_oil,5.0,krill oil capsul make nauseat take one doesnt im impress hard tell help long run,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2244,2023-10-25,Biotin,5.0,ive take biotin supplement sinc march 6 month use realiz havent crack split nail month ive weak peel breakabl nail entir life nail strong practic feel reinforc im even deal surpris side effect move lot sleep ive accident scratch face coupl time new superstrong nail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1429,2023-10-25,Krill_oil,1.0,product unus safe safeti seal broken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1428,2023-10-25,Krill_oil,1.0,capsul rancid smell poor qualiti open bottl smell fill room dump content paper towel capsul sticki adher insid bottl 10 empti broken capsul heed video comment review wish non return wast 20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1427,2023-10-25,Krill_oil,1.0,"notic immedi pill bottom melt together

open lid see liquid cap dri well foul smell

prob cant even return tri get refund",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2243,2023-10-25,Biotin,5.0,good qualiti product peopl complain pill stuck togeth live desert mine come stuck togetherstick refriger coupl hour shake bottl becom unstuck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1430,2023-10-25,Krill_oil,5.0,like,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2036,2023-10-25,Vitamin_D,5.0,seem good product brand choos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1508,2023-10-25,Colloidal_silver,5.0,easi use dropper measur work intend,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1615,2023-10-25,Colloidal_silver,5.0,easi use dropper measur work intend,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2115,2023-10-25,Biotin,5.0,good qualiti product peopl complain pill stuck togeth live desert mine come stuck togetherstick refriger coupl hour shake bottl becom unstuck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2094,2023-10-25,Biotin,5.0,ive take biotin supplement sinc march 6 month use realiz havent crack split nail month ive weak peel breakabl nail entir life nail strong practic feel reinforc im even deal surpris side effect move lot sleep ive accident scratch face coupl time new superstrong nail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1935,2023-10-25,Vitamin_D,5.0,seem good product brand choos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2240,2023-10-26,Biotin,1.0,terribl smell differ colour,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2242,2023-10-26,Biotin,5.0,work great hair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1614,2023-10-26,Colloidal_silver,5.0,item arriv advertis fast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1510,2023-10-26,Colloidal_silver,5.0,item arriv advertis fast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2035,2023-10-26,Vitamin_D,5.0,got vit level check normal rang daili everi day keep proper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2146,2023-10-26,Biotin,5.0,work great hair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1931,2023-10-26,Vitamin_D,5.0,got vit level check normal rang daili everi day keep proper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2241,2023-10-26,Biotin,1.0,stuck togeth liter tear apart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1509,2023-10-27,Colloidal_silver,5.0,good product buy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1802,2023-10-27,Melatonin,5.0,"get melatonin 5mg strawberryflavor supplement rest sleep via amazon subsav everi month realli happi qualiti realli good work realli well famili plu tast realli good strawberri favorit fruit problem take happi result help us drift stay asleep import issu sleeping

recommend

shalom",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2239,2023-10-27,Biotin,5.0,receiv earlier need wait open cant return even though didnt see packag damag moistur must gotten caus vitamin fuse togeth give foul odor wast money time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1681,2023-10-27,Melatonin,5.0,"get melatonin 5mg strawberryflavor supplement rest sleep via amazon subsav everi month realli happi qualiti realli good work realli well famili plu tast realli good strawberri favorit fruit problem take happi result help us drift stay asleep import issu sleeping

recommend

shalom",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2109,2023-10-27,Biotin,5.0,receiv earlier need wait open cant return even though didnt see packag damag moistur must gotten caus vitamin fuse togeth give foul odor wast money time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1613,2023-10-27,Colloidal_silver,5.0,good product buy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1426,2023-10-27,Krill_oil,1.0,pill stuck togeth like melt im tri pull apart keep break happi purchas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1612,2023-10-28,Colloidal_silver,5.0,immun system refresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1512,2023-10-28,Colloidal_silver,5.0,immun system refresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2238,2023-10-28,Biotin,1.0,ive order unfortun came stuckmelt togeth realli disappoint,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1801,2023-10-28,Melatonin,1.0,got strong migrain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1425,2023-10-28,Krill_oil,1.0,elig return option replac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1424,2023-10-28,Krill_oil,2.0,supplement arriv today major problem unabl get supplement plastic bottl fuse togeth tri shake bottl cant separ would like replac hasnt sit hot warehous 2 star arriv promis pleas thank u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1349,2023-10-28,Krill_oil,2.0,supplement arriv today major problem unabl get supplement plastic bottl fuse togeth tri shake bottl cant separ would like replac hasnt sit hot warehous 2 star arriv promis pleas thank u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1423,2023-10-29,Krill_oil,1.0,capsul stuck togeth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2236,2023-10-30,Biotin,1.0,product arriv pill stuck togeth clumpunus neither natur bounti amazon allow return replac happi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1696,2023-10-30,Melatonin,5.0,use year also help tell 13 medic look ident buy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1800,2023-10-30,Melatonin,5.0,use year also help tell 13 medic look ident buy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1422,2023-10-30,Krill_oil,1.0,receiv capsul stuck togeth refund exchang prohibit allow way sold carlyl 1978 plu tax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2237,2023-10-30,Biotin,5.0,tho still usabl capsul melt togeth cloudi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2123,2023-10-30,Biotin,5.0,tho still usabl capsul melt togeth cloudi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1611,2023-10-31,Colloidal_silver,5.0,complaint product,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1504,2023-10-31,Colloidal_silver,5.0,complaint product,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2235,2023-10-31,Biotin,1.0,open packag vitamin melt togeth tri exchang amazon said contact seller went seller websit noth could see return disappoint,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1421,2023-10-31,Krill_oil,1.0,time fishi cannot take,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2124,2023-11-01,Biotin,5.0,great skin hair nail 5 star ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2233,2023-11-01,Biotin,1.0,est producto dej veneficio al contrario se callo ms el cabello desd que lo tome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1305,2023-11-01,Krill_oil,5.0,great valu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1941,2023-11-01,Vitamin_D,5.0,love,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2034,2023-11-01,Vitamin_D,5.0,love,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2234,2023-11-01,Biotin,5.0,great skin hair nail 5 star ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1420,2023-11-01,Krill_oil,5.0,great valu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1273,2023-11-02,Krill_oil,4.0,"purchas supplement dog coat punctur capsul and
mix food dog like",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2231,2023-11-02,Biotin,1.0,buy pill age bottl yellow color give horribl stomach pain never done bad vitamin arent return disappoint spent 10 cant take,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2232,2023-11-02,Biotin,1.0,came weird smell color,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1419,2023-11-02,Krill_oil,4.0,"purchas supplement dog coat punctur capsul and
mix food dog like",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2228,2023-11-03,Biotin,5.0,effici good valu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2230,2023-11-03,Biotin,5.0,work great bad tast ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2229,2023-11-03,Biotin,5.0,hair grow back use biotin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2128,2023-11-03,Biotin,5.0,hair grow back use biotin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1610,2023-11-03,Colloidal_silver,5.0,love product,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2137,2023-11-03,Biotin,5.0,effici good valu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2127,2023-11-03,Biotin,5.0,work great bad tast ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1418,2023-11-03,Krill_oil,1.0,"capsul soak krill oil entir bottl wet insid tast disgust make hand smell like work fish boat get you

i sort review recent would never purchased

unreturn trash ill never buy carlyl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
